# Radius efficency of Xenon1T vs S2
# Please cite: arXiv:1907.11485v2
#
#              S2              Efficency
1568.6119896395908    0.47358725135623847
1597.2071316194188    0.47358725135623847
1626.3235511046128    0.47358725135623847
1655.9707507665632    0.47358725135623847
1686.1584065063948    0.47381894213381526
1710.8759749551873    0.4856992163954186
1742.938947188795    0.48609855334538854
1774.7119968570478    0.48609855334538854
1807.0642559616663    0.48609855334538854
1840.006283248968    0.48609855334538854
1875.5645825305605    0.48619784939292154
1899.1064088001901    0.4851717902350813
1901.0133737688313    0.49869650391802256
1936.6396493791697    0.4991890822784808
1971.9437820158746    0.4986098553345387
2007.8914942579177    0.4986098553345387
2044.494518292935    0.4986098553345387
2084.0045724828983    0.4987091513820716
2112.281603196049    0.5121119650391799
2151.8671882321646    0.5125113019891498
2191.094829086401    0.5125113019891498
2231.0375734634786    0.5125113019891498
2271.7084574022    0.5125113019891498
