# Width efficency of Xenon1T vs S2
# Please cite: arXiv:1907.11485v2
#
#           Width                Efficency
1549.8335446950277    0.6237228752260396
1578.0863634598752    0.6237228752260396
1606.8542193207331    0.6237228752260396
1636.1465011889338    0.6237228752260396
1666.3310992228812    0.6250137238439678
1685.795812724311    0.6316665590286746
1716.8963706128716    0.6334538878842675
1748.1946749778704    0.6334538878842675
1780.0635343704707    0.6334538878842675
1812.51334977073    0.6334538878842675
1845.554711764231    0.6334538878842675
1879.1984039985127    0.6334538878842675
1913.4554067025083    0.6339172694394212
1946.2429360434144    0.6363334732627226
1983.8542689092562    0.6376243218806508
2020.0191043570474    0.6376243218806508
2056.8432096632464    0.6376243218806508
2094.338603042255    0.6376243218806508
2132.5175217955075    0.6376243218806508
2171.3924263053373    0.6376243218806508
2210.976004101648    0.636581713381555
2231.517441989445    0.6287869736502194
2271.7084574022    0.6278933092224229
